0.3681 0.288624
0.3691 0.288697
0.3701 0.28877
0.3711 0.288843
0.3721 0.288916
0.3731 0.288988
0.3741 0.289061
0.3751 0.289133
0.3761 0.289205
0.3771 0.289277
0.3781 0.289349
0.3791 0.28942
0.3801 0.289492
0.3811 0.289563
0.3821 0.289635
0.3831 0.289706
0.3841 0.289776
0.3851 0.289847
0.3861 0.289918
0.3871 0.289988
0.3881 0.290059
0.3891 0.290129
0.3901 0.290199
0.3911 0.290269
0.3921 0.290338
0.3931 0.290408
0.3941 0.290477
0.3951 0.290547
0.3961 0.290616
0.3971 0.290685
0.3981 0.290754
0.3991 0.290822
0.4001 0.290891
0.4011 0.290959
0.4021 0.291028
0.4031 0.291096
0.4041 0.291164
0.4051 0.291232
0.4061 0.291299
0.4071 0.291367
0.4081 0.291434
0.4091 0.291502
0.4101 0.291569
0.4111 0.291636
0.4121 0.291703
0.4131 0.29177
0.4141 0.291836
0.4151 0.291903
0.4161 0.291969
0.4171 0.292035
0.4181 0.292101
0.4191 0.292167
0.4201 0.292233
0.4211 0.292299
0.4221 0.292364
0.4231 0.29243
0.4241 0.292495
0.4251 0.29256
0.4261 0.292625
0.4271 0.29269
0.4281 0.292755
0.4291 0.29282
0.4301 0.292884
0.4311 0.292949
0.4321 0.293013
0.4331 0.293077
0.4341 0.293141
0.4351 0.293205
0.4361 0.293269
0.4371 0.293332
0.4381 0.293396
0.4391 0.293459
0.4401 0.293522
0.4411 0.293586
0.4421 0.293649
0.4431 0.293711
0.4441 0.293774
0.4451 0.293837
0.4461 0.293899
0.4471 0.293962
0.4481 0.294024
0.4491 0.294086
0.4501 0.294148
0.4511 0.29421
0.4521 0.294272
0.4531 0.294334
0.4541 0.294395
0.4551 0.294457
0.4561 0.294518
0.4571 0.294579
0.4581 0.29464
0.4591 0.294701
0.4601 0.294762
0.4611 0.294823
0.4621 0.294883
0.4631 0.294944
0.4641 0.295004
0.4651 0.295064
0.4661 0.295125
0.4671 0.295185
0.4681 0.295245
0.4691 0.295304
0.4701 0.295364
0.4711 0.295424
0.4721 0.295483
0.4731 0.295542
0.4741 0.295602
0.4751 0.295661
0.4761 0.29572
0.4771 0.295779
0.4781 0.295838
0.4791 0.295896
0.4801 0.295955
0.4811 0.296013
0.4821 0.296072
0.4831 0.29613
0.4841 0.296188
0.4851 0.296246
0.4861 0.296304
0.4871 0.296362
0.4881 0.29642
0.4891 0.296477
0.4901 0.296535
0.4911 0.296592
0.4921 0.29665
0.4931 0.296707
0.4941 0.296764
0.4951 0.296821
0.4961 0.296878
0.4971 0.296935
0.4981 0.296991
0.4991 0.297048
0.5001 0.297104
0.5011 0.297161
0.5021 0.297217
0.5031 0.297273
0.5041 0.297329
0.5051 0.297385
0.5061 0.297441
0.5071 0.297497
0.5081 0.297553
0.5091 0.297608
0.5101 0.297664
0.5111 0.297719
0.5121 0.297774
0.5131 0.297829
0.5141 0.297884
0.5151 0.297939
0.5161 0.297994
0.5171 0.298049
0.5181 0.298104
0.5191 0.298158
0.5201 0.298213
0.5211 0.298267
0.5221 0.298322
0.5231 0.298376
0.5241 0.29843
0.5251 0.298484
0.5261 0.298538
0.5271 0.298592
0.5281 0.298645
0.5291 0.298699
0.5301 0.298753
0.5311 0.298806
0.5321 0.298859
0.5331 0.298913
0.5341 0.298966
0.5351 0.299019
0.5361 0.299072
0.5371 0.299125
0.5381 0.299178
0.5391 0.29923
0.5401 0.299283
0.5411 0.299336
0.5421 0.299388
0.5431 0.29944
0.5441 0.299493
0.5451 0.299545
0.5461 0.299597
0.5471 0.299649
0.5481 0.299701
0.5491 0.299753
0.5501 0.299804
0.5511 0.299856
0.5521 0.299908
0.5531 0.299959
0.5541 0.300011
0.5551 0.300062
0.5561 0.300113
0.5571 0.300164
0.5581 0.300215
0.5591 0.300266
0.5601 0.300317
0.5611 0.300368
0.5621 0.300419
0.5631 0.300469
0.5641 0.30052
0.5651 0.30057
0.5661 0.300621
0.5671 0.300671
0.5681 0.300721
0.5691 0.300771
0.5701 0.300821
0.5711 0.300871
0.5721 0.300921
0.5731 0.300971
0.5741 0.301021
0.5751 0.30107
0.5761 0.30112
0.5771 0.301169
0.5781 0.301219
0.5791 0.301268
0.5801 0.301317
0.5811 0.301366
0.5821 0.301416
0.5831 0.301465
0.5841 0.301513
0.5851 0.301562
0.5861 0.301611
0.5871 0.30166
0.5881 0.301708
0.5891 0.301757
0.5901 0.301805
0.5911 0.301854
0.5921 0.301902
0.5931 0.30195
0.5941 0.301998
0.5951 0.302046
0.5961 0.302094
0.5971 0.302142
0.5981 0.30219
0.5991 0.302238
0.6001 0.302285
0.6011 0.302333
0.6021 0.302381
0.6031 0.302428
0.6041 0.302475
0.6051 0.302523
0.6061 0.30257
0.6071 0.302617
0.6081 0.302664
0.6091 0.302711
0.6101 0.302758
0.6111 0.302805
0.6121 0.302852
0.6131 0.302898
0.6141 0.302945
0.6151 0.302992
0.6161 0.303038
0.6171 0.303085
0.6181 0.303131
0.6191 0.303177
0.6201 0.303223
0.6211 0.30327
0.6221 0.303316
0.6231 0.303362
0.6241 0.303408
0.6251 0.303453
0.6261 0.303499
0.6271 0.303545
0.6281 0.30359
0.6291 0.303636
0.6301 0.303682
0.6311 0.303727
0.6321 0.303772
0.6331 0.303818
0.6341 0.303863
0.6351 0.303908
0.6361 0.303953
0.6371 0.303998
0.6381 0.304043
0.6391 0.304088
0.6401 0.304133
0.6411 0.304178
0.6421 0.304222
0.6431 0.304267
0.6441 0.304311
0.6451 0.304356
0.6461 0.3044
0.6471 0.304445
0.6481 0.304489
0.6491 0.304533
0.6501 0.304577
0.6511 0.304621
0.6521 0.304665
0.6531 0.304709
0.6541 0.304753
0.6551 0.304797
0.6561 0.304841
0.6571 0.304885
0.6581 0.304928
0.6591 0.304972
0.6601 0.305015
0.6611 0.305059
0.6621 0.305102
0.6631 0.305145
0.6641 0.305189
0.6651 0.305232
0.6661 0.305275
0.6671 0.305318
0.6681 0.305361
0.6691 0.305404
0.6701 0.305447
0.6711 0.30549
0.6721 0.305532
0.6731 0.305575
0.6741 0.305618
0.6751 0.30566
0.6761 0.305703
0.6771 0.305745
0.6781 0.305787
0.6791 0.30583
0.6801 0.305872
0.6811 0.305914
0.6821 0.305956
0.6831 0.305998
0.6841 0.30604
0.6851 0.306082
0.6861 0.306124
0.6871 0.306166
0.6881 0.306208
0.6891 0.30625
0.6901 0.306291
0.6911 0.306333
0.6921 0.306374
0.6931 0.306416
0.6941 0.306457
0.6951 0.306499
0.6961 0.30654
0.6971 0.306581
0.6981 0.306622
0.6991 0.306664
0.7001 0.306705
0.7011 0.306746
0.7021 0.306787
0.7031 0.306828
0.7041 0.306868
0.7051 0.306909
0.7061 0.30695
0.7071 0.306991
0.7081 0.307031
0.7091 0.307072
0.7101 0.307112
0.7111 0.307153
0.7121 0.307193
0.7131 0.307233
0.7141 0.307274
0.7151 0.307314
0.7161 0.307354
0.7171 0.307394
0.7181 0.307434
0.7191 0.307474
0.7201 0.307514
0.7211 0.307554
0.7221 0.307594
0.7231 0.307634
0.7241 0.307674
0.7251 0.307713
0.7261 0.307753
0.7271 0.307792
0.7281 0.307832
0.7291 0.307871
0.7301 0.307911
0.7311 0.30795
0.7321 0.307989
0.7331 0.308029
0.7341 0.308068
0.7351 0.308107
0.7361 0.308146
0.7371 0.308185
0.7381 0.308224
0.7391 0.308263
0.7401 0.308302
0.7411 0.308341
0.7421 0.30838
0.7431 0.308418
0.7441 0.308457
0.7451 0.308496
0.7461 0.308534
0.7471 0.308573
0.7481 0.308611
0.7491 0.30865
0.7501 0.308688
0.7511 0.308726
0.7521 0.308765
0.7531 0.308803
0.7541 0.308841
0.7551 0.308879
0.7561 0.308917
0.7571 0.308955
0.7581 0.308993
0.7591 0.309031
0.7601 0.309069
0.7611 0.309107
0.7621 0.309144
0.7631 0.309182
0.7641 0.30922
0.7651 0.309257
0.7661 0.309295
0.7671 0.309333
0.7681 0.30937
0.7691 0.309407
0.7701 0.309445
0.7711 0.309482
0.7721 0.309519
0.7731 0.309557
0.7741 0.309594
0.7751 0.309631
0.7761 0.309668
0.7771 0.309705
0.7781 0.309742
0.7791 0.309779
0.7801 0.309816
0.7811 0.309853
0.7821 0.30989
0.7831 0.309926
0.7841 0.309963
0.7851 0.31
0.7861 0.310036
0.7871 0.310073
0.7881 0.31011
0.7891 0.310146
0.7901 0.310182
0.7911 0.310219
0.7921 0.310255
0.7931 0.310291
0.7941 0.310328
0.7951 0.310364
0.7961 0.3104
0.7971 0.310436
0.7981 0.310472
0.7991 0.310508
0.8001 0.310544
0.8011 0.31058
0.8021 0.310616
0.8031 0.310652
0.8041 0.310688
0.8051 0.310723
0.8061 0.310759
0.8071 0.310795
0.8081 0.31083
0.8091 0.310866
0.8101 0.310902
0.8111 0.310937
0.8121 0.310972
0.8131 0.311008
0.8141 0.311043
0.8151 0.311078
0.8161 0.311114
0.8171 0.311149
0.8181 0.311184
0.8191 0.311219
0.8201 0.311254
0.8211 0.311289
0.8221 0.311324
0.8231 0.311359
0.8241 0.311394
0.8251 0.311429
0.8261 0.311464
0.8271 0.311499
0.8281 0.311534
0.8291 0.311568
0.8301 0.311603
0.8311 0.311638
0.8321 0.311672
0.8331 0.311707
0.8341 0.311741
0.8351 0.311776
0.8361 0.31181
0.8371 0.311844
0.8381 0.311879
0.8391 0.311913
0.8401 0.311947
0.8411 0.311982
0.8421 0.312016
0.8431 0.31205
0.8441 0.312084
0.8451 0.312118
0.8461 0.312152
0.8471 0.312186
0.8481 0.31222
0.8491 0.312254
0.8501 0.312288
0.8511 0.312321
0.8521 0.312355
0.8531 0.312389
0.8541 0.312423
0.8551 0.312456
0.8561 0.31249
0.8571 0.312523
0.8581 0.312557
0.8591 0.31259
0.8601 0.312624
0.8611 0.312657
0.8621 0.312691
0.8631 0.312724
0.8641 0.312757
0.8651 0.312791
0.8661 0.312824
0.8671 0.312857
0.8681 0.31289
0.8691 0.312923
0.8701 0.312956
0.8711 0.312989
0.8721 0.313022
0.8731 0.313055
0.8741 0.313088
0.8751 0.313121
0.8761 0.313154
0.8771 0.313187
0.8781 0.313219
0.8791 0.313252
0.8801 0.313285
0.8811 0.313317
0.8821 0.31335
0.8831 0.313382
0.8841 0.313415
0.8851 0.313447
0.8861 0.31348
0.8871 0.313512
0.8881 0.313545
0.8891 0.313577
0.8901 0.313609
0.8911 0.313642
0.8921 0.313674
0.8931 0.313706
0.8941 0.313738
0.8951 0.31377
0.8961 0.313802
0.8971 0.313834
0.8981 0.313866
0.8991 0.313898
0.9001 0.31393
0.9011 0.313962
0.9021 0.313994
0.9031 0.314026
0.9041 0.314058
0.9051 0.314089
0.9061 0.314121
0.9071 0.314153
0.9081 0.314185
0.9091 0.314216
0.9101 0.314248
0.9111 0.314279
0.9121 0.314311
0.9131 0.314342
0.9141 0.314374
0.9151 0.314405
0.9161 0.314436
0.9171 0.314468
0.9181 0.314499
0.9191 0.31453
0.9201 0.314562
0.9211 0.314593
0.9221 0.314624
0.9231 0.314655
0.9241 0.314686
0.9251 0.314717
0.9261 0.314748
0.9271 0.314779
0.9281 0.31481
0.9291 0.314841
0.9301 0.314872
0.9311 0.314903
0.9321 0.314934
0.9331 0.314964
0.9341 0.314995
0.9351 0.315026
0.9361 0.315057
0.9371 0.315087
0.9381 0.315118
0.9391 0.315148
0.9401 0.315179
0.9411 0.315209
0.9421 0.31524
0.9431 0.31527
0.9441 0.315301
0.9451 0.315331
0.9461 0.315362
0.9471 0.315392
0.9481 0.315422
0.9491 0.315452
0.9501 0.315483
0.9511 0.315513
0.9521 0.315543
0.9531 0.315573
0.9541 0.315603
0.9551 0.315633
0.9561 0.315663
0.9571 0.315693
0.9581 0.315723
0.9591 0.315753
0.9601 0.315783
0.9611 0.315813
0.9621 0.315843
0.9631 0.315872
0.9641 0.315902
0.9651 0.315932
0.9661 0.315962
0.9671 0.315991
0.9681 0.316021
0.9691 0.316051
0.9701 0.31608
0.9711 0.31611
0.9721 0.316139
0.9731 0.316169
0.9741 0.316198
0.9751 0.316228
0.9761 0.316257
0.9771 0.316286
0.9781 0.316316
0.9791 0.316345
0.9801 0.316374
0.9811 0.316403
0.9821 0.316433
0.9831 0.316462
0.9841 0.316491
0.9851 0.31652
0.9861 0.316549
0.9871 0.316578
0.9881 0.316607
0.9891 0.316636
0.9901 0.316665
0.9911 0.316694
0.9921 0.316723
0.9931 0.316752
0.9941 0.316781
0.9951 0.31681
0.9961 0.316838
0.9971 0.316867
0.9981 0.316896
0.9991 0.316925
