0.5 -1.68804e+08 0.769387 1.51803 -1.41856e+08 64619.6
0.51 -1.66169e+08 0.769387 1.51803 0.0 0.0
0.52 -1.63534e+08 0.769387 1.51803 0.0 0.0
0.53 -1.60898e+08 0.769387 1.51803 0.0 0.0
0.54 -1.58263e+08 0.769387 1.51803 0.0 0.0
0.55 -1.55628e+08 0.769387 1.51803 0.0 0.0
0.56 -1.52993e+08 0.769387 1.51803 0.0 0.0
0.57 -1.50358e+08 0.769387 1.51803 0.0 0.0
0.58 -1.47722e+08 0.769387 1.51803 0.0 0.0
0.59 -1.45087e+08 0.769387 1.51803 0.0 0.0
0.6 -1.42452e+08 0.769387 1.51803 -1.21873e+08 77543.5
0.61 -1.39817e+08 0.769387 1.51803 0.0 0.0
0.62 -1.37182e+08 0.769387 1.51803 0.0 0.0
0.63 -1.34547e+08 0.769387 1.51803 0.0 0.0
0.64 -1.31911e+08 0.769387 1.51803 0.0 0.0
0.65 -1.29276e+08 0.769387 1.51803 0.0 0.0
0.66 -1.26641e+08 0.769387 1.51803 0.0 0.0
0.67 -1.24006e+08 0.769387 1.51803 0.0 0.0
0.68 -1.21371e+08 0.769387 1.51803 0.0 0.0
0.69 -1.18736e+08 0.769387 1.51803 0.0 0.0
0.7 -1.161e+08 0.769387 1.51803 -1.01889e+08 90467.4
0.71 -1.13465e+08 0.769387 1.51803 0.0 0.0
0.72 -1.1083e+08 0.769387 1.51803 0.0 0.0
0.73 -1.08195e+08 0.769387 1.51803 0.0 0.0
0.74 -1.0556e+08 0.769387 1.51803 0.0 0.0
0.75 -1.02925e+08 0.769387 1.51803 0.0 0.0
0.76 -1.00289e+08 0.769387 1.51803 0.0 0.0
0.77 -9.76542e+07 0.769387 1.51803 0.0 0.0
0.78 -9.5019e+07 0.769387 1.51803 0.0 0.0
0.79 -9.23839e+07 0.769387 1.51803 0.0 0.0
0.8 -8.97487e+07 0.769387 1.51803 -8.19055e+07 103391
0.81 -8.71135e+07 0.769387 1.51803 0.0 0.0
0.82 -8.44783e+07 0.769387 1.51803 0.0 0.0
0.83 -8.18432e+07 0.769387 1.51803 0.0 0.0
0.84 -7.9208e+07 0.769387 1.51803 0.0 0.0
0.85 -7.6572e+07 0.769387 1.51803 0.0 0.0
0.86 -7.39306e+07 0.769387 1.51803 0.0 0.0
0.87 -7.12829e+07 0.769387 1.51803 0.0 0.0
0.88 -6.86291e+07 0.769387 1.51803 0.0 0.0
0.89 -6.59691e+07 0.769387 1.51803 0.0 0.0
0.9 -6.33151e+07 0.769387 1.51803 -6.19219e+07 116315
0.91 -6.07085e+07 0.769387 1.51803 0.0 0.0
0.92 -5.81524e+07 0.769387 1.51803 0.0 0.0
0.93 -5.5647e+07 0.769387 1.51803 0.0 0.0
0.94 -5.31922e+07 0.769387 1.51803 0.0 0.0
0.95 -5.0788e+07 0.769387 1.51803 0.0 0.0
0.96 -4.84345e+07 0.769387 1.51803 0.0 0.0
0.97 -4.61316e+07 0.769387 1.51803 0.0 0.0
0.98 -4.38794e+07 0.769387 1.51803 0.0 0.0
0.99 -4.16777e+07 0.769387 1.51803 0.0 0.0
1 -3.95267e+07 0.769387 1.51803 -4.19383e+07 129239
1.01 -3.74264e+07 0.769387 1.51803 0.0 0.0
1.02 -3.53767e+07 0.769387 1.51803 0.0 0.0
1.03 -3.33776e+07 0.769387 1.51803 0.0 0.0
1.04 -3.14291e+07 0.769387 1.51803 0.0 0.0
1.05 -2.95313e+07 0.769387 1.51803 0.0 0.0
1.06 -2.76841e+07 0.769387 1.51803 0.0 0.0
1.07 -2.58876e+07 0.769387 1.51803 0.0 0.0
1.08 -2.41416e+07 0.769387 1.51803 0.0 0.0
1.09 -2.24464e+07 0.769387 1.51803 0.0 0.0
1.1 -2.08017e+07 0.769387 1.51803 -2.19694e+07 141514
1.11 -1.92077e+07 0.769387 1.51803 0.0 0.0
1.12 -1.76643e+07 0.769387 1.51803 0.0 0.0
1.13 -1.61715e+07 0.769387 1.51803 0.0 0.0
1.14 -1.47294e+07 0.769387 1.51803 0.0 0.0
1.15 -1.33379e+07 0.769387 1.51803 0.0 0.0
1.16 -1.19971e+07 0.769387 1.51803 0.0 0.0
1.17 -1.07069e+07 0.769387 1.51803 0.0 0.0
1.18 -9.46728e+06 0.769387 1.51803 0.0 0.0
1.19 -8.27833e+06 0.769387 1.51803 0.0 0.0
1.2 -7.14001e+06 0.769387 1.51803 -4.64465e+06 103681
1.21 -6.05232e+06 0.769387 1.51803 0.0 0.0
1.22 -5.01527e+06 0.769387 1.51803 0.0 0.0
1.23 -4.02886e+06 0.769387 1.51803 0.0 0.0
1.24 -3.09307e+06 0.769387 1.51803 0.0 0.0
1.25 -2.20792e+06 0.769387 1.51803 0.0 0.0
1.26 -1.37341e+06 0.769387 1.51803 0.0 0.0
1.27 -589524 0.769387 1.51803 0.0 0.0
