0.5 -1.22775e+09 0.928759 1.39275 -1.40425e+09 525378
0.51 -1.2112e+09 0.928759 1.39275 0.0 0.0
0.52 -1.19465e+09 0.928759 1.39275 0.0 0.0
0.53 -1.1781e+09 0.928759 1.39275 0.0 0.0
0.54 -1.16155e+09 0.928759 1.39275 0.0 0.0
0.55 -1.14501e+09 0.928759 1.39275 0.0 0.0
0.56 -1.12846e+09 0.928759 1.39275 0.0 0.0
0.57 -1.11191e+09 0.928759 1.39275 0.0 0.0
0.58 -1.09536e+09 0.928759 1.39275 0.0 0.0
0.59 -1.07881e+09 0.928759 1.39275 0.0 0.0
0.6 -1.06226e+09 0.928759 1.39275 -1.20514e+09 630453
0.61 -1.04571e+09 0.928759 1.39275 0.0 0.0
0.62 -1.02916e+09 0.928759 1.39275 0.0 0.0
0.63 -1.01261e+09 0.928759 1.39275 0.0 0.0
0.64 -9.96058e+08 0.928759 1.39275 0.0 0.0
0.65 -9.79509e+08 0.928759 1.39275 0.0 0.0
0.66 -9.62959e+08 0.928759 1.39275 0.0 0.0
0.67 -9.46409e+08 0.928759 1.39275 0.0 0.0
0.68 -9.2986e+08 0.928759 1.39275 0.0 0.0
0.69 -9.1331e+08 0.928759 1.39275 0.0 0.0
0.7 -8.9676e+08 0.928759 1.39275 -1.00605e+09 735359
0.71 -8.80211e+08 0.928759 1.39275 0.0 0.0
0.72 -8.63661e+08 0.928759 1.39275 0.0 0.0
0.73 -8.47112e+08 0.928759 1.39275 0.0 0.0
0.74 -8.30562e+08 0.928759 1.39275 0.0 0.0
0.75 -8.14012e+08 0.928759 1.39275 0.0 0.0
0.76 -7.97463e+08 0.928759 1.39275 0.0 0.0
0.77 -7.80913e+08 0.928759 1.39275 0.0 0.0
0.78 -7.64363e+08 0.928759 1.39275 0.0 0.0
0.79 -7.47814e+08 0.928759 1.39275 0.0 0.0
0.8 -7.31264e+08 0.928759 1.39275 -8.07122e+08 837602
0.81 -7.14714e+08 0.928759 1.39275 0.0 0.0
0.82 -6.98165e+08 0.928759 1.39275 0.0 0.0
0.83 -6.81615e+08 0.928759 1.39275 0.0 0.0
0.84 -6.65066e+08 0.928759 1.39275 0.0 0.0
0.85 -6.48516e+08 0.928759 1.39275 0.0 0.0
0.86 -6.31966e+08 0.928759 1.39275 0.0 0.0
0.87 -6.15417e+08 0.928759 1.39275 0.0 0.0
0.88 -5.98867e+08 0.928759 1.39275 0.0 0.0
0.89 -5.82317e+08 0.928759 1.39275 0.0 0.0
0.9 -5.65768e+08 0.928759 1.39275 -6.09513e+08 923873
0.91 -5.49218e+08 0.928759 1.39275 0.0 0.0
0.92 -5.32668e+08 0.928759 1.39275 0.0 0.0
