0.5 -1.06298e+09 1.10331 1.4503 -1.68183e+09 693969
0.51 -1.04972e+09 1.10331 1.4503 0.0 0.0
0.52 -1.03646e+09 1.10331 1.4503 0.0 0.0
0.53 -1.0232e+09 1.10331 1.4503 0.0 0.0
0.54 -1.00994e+09 1.10331 1.4503 0.0 0.0
0.55 -9.96676e+08 1.10331 1.4503 0.0 0.0
0.56 -9.83415e+08 1.10331 1.4503 0.0 0.0
0.57 -9.70154e+08 1.10331 1.4503 0.0 0.0
0.58 -9.56892e+08 1.10331 1.4503 0.0 0.0
0.59 -9.43631e+08 1.10331 1.4503 0.0 0.0
0.6 -9.3037e+08 1.10331 1.4503 -1.44326e+09 832763
0.61 -9.17108e+08 1.10331 1.4503 0.0 0.0
0.62 -9.03847e+08 1.10331 1.4503 0.0 0.0
0.63 -8.90585e+08 1.10331 1.4503 0.0 0.0
0.64 -8.77324e+08 1.10331 1.4503 0.0 0.0
0.65 -8.64063e+08 1.10331 1.4503 0.0 0.0
0.66 -8.50801e+08 1.10331 1.4503 0.0 0.0
0.67 -8.3754e+08 1.10331 1.4503 0.0 0.0
0.68 -8.24279e+08 1.10331 1.4503 0.0 0.0
0.69 -8.11017e+08 1.10331 1.4503 0.0 0.0
0.7 -7.97756e+08 1.10331 1.4503 -1.20472e+09 970758
0.71 -7.84495e+08 1.10331 1.4503 0.0 0.0
0.72 -7.71233e+08 1.10331 1.4503 0.0 0.0
0.73 -7.57972e+08 1.10331 1.4503 0.0 0.0
0.74 -7.4471e+08 1.10331 1.4503 0.0 0.0
0.75 -7.31449e+08 1.10331 1.4503 0.0 0.0
0.76 -7.18188e+08 1.10331 1.4503 0.0 0.0
0.77 -7.04926e+08 1.10331 1.4503 0.0 0.0
0.78 -6.91665e+08 1.10331 1.4503 0.0 0.0
0.79 -6.78404e+08 1.10331 1.4503 0.0 0.0
0.8 -6.65142e+08 1.10331 1.4503 -9.66622e+08 1.10212e+06
0.81 -6.51881e+08 1.10331 1.4503 0.0 0.0
0.82 -6.3862e+08 1.10331 1.4503 0.0 0.0
0.83 -6.25358e+08 1.10331 1.4503 0.0 0.0
0.84 -6.12097e+08 1.10331 1.4503 0.0 0.0
0.85 -5.98836e+08 1.10331 1.4503 0.0 0.0
0.86 -5.85574e+08 1.10331 1.4503 0.0 0.0
0.87 -5.72313e+08 1.10331 1.4503 0.0 0.0
0.88 -5.59051e+08 1.10331 1.4503 0.0 0.0
0.89 -5.4579e+08 1.10331 1.4503 0.0 0.0
0.9 -5.32529e+08 1.10331 1.4503 -7.30998e+08 1.20564e+06
0.91 -5.19267e+08 1.10331 1.4503 0.0 0.0
0.92 -5.06006e+08 1.10331 1.4503 0.0 0.0
0.93 -4.92745e+08 1.10331 1.4503 0.0 0.0
0.94 -4.79483e+08 1.10331 1.4503 0.0 0.0
0.95 -4.66222e+08 1.10331 1.4503 0.0 0.0
0.96 -4.52961e+08 1.10331 1.4503 0.0 0.0
0.97 -4.39699e+08 1.10331 1.4503 0.0 0.0
0.98 -4.26438e+08 1.10331 1.4503 0.0 0.0
0.99 -4.13176e+08 1.10331 1.4503 0.0 0.0
1 -3.99915e+08 1.10331 1.4503 -5.0408e+08 1.23994e+06
1.01 -3.86654e+08 1.10331 1.4503 0.0 0.0
1.02 -3.73392e+08 1.10331 1.4503 0.0 0.0
1.03 -3.60131e+08 1.10331 1.4503 0.0 0.0
1.04 -3.4687e+08 1.10331 1.4503 0.0 0.0
1.05 -3.33608e+08 1.10331 1.4503 0.0 0.0
1.06 -3.20347e+08 1.10331 1.4503 0.0 0.0
1.07 -3.07086e+08 1.10331 1.4503 0.0 0.0
1.08 -2.93824e+08 1.10331 1.4503 0.0 0.0
