0.001 0.41 0.4031495993
0.001 0.42 0.4117601015
0.001 0.43 0.4203706037
0.001 0.44 0.4289811059
0.001 0.45 0.4375916081
0.001 0.46 0.4462021103
0.001 0.47 0.4548126125
0.001 0.48 0.4634231147
0.001 0.49 0.4720336169
0.001 0.5 0.4806441191
0.001 0.51 0.4892546213
0.001 0.52 0.4978651235
0.001 0.53 0.5064756257
0.001 0.54 0.5150861279
0.001 0.55 0.5236966301
0.001 0.56 0.5323071323
0.001 0.57 0.5409176345
0.001 0.58 0.5495281367
0.001 0.59 0.5581386389
0.001 0.6 0.5667491411
0.001 0.61 0.5753596433
0.001 0.62 0.5839701455
0.001 0.63 0.5925806478
0.001 0.64 0.60119115
0.001 0.65 0.6098016522
0.001 0.66 0.6184121544
0.001 0.67 0.6270226566
0.001 0.68 0.6356331588
0.001 0.69 0.644243661
0.001 0.7 0.6528541632
0.001 0.71 0.6614646654
0.001 0.72 0.6700751676
0.001 0.73 0.6786856698
0.001 0.74 0.687296172
0.001 0.75 0.6959066742
0.001 0.76 0.7045171764
0.001 0.77 0.7131276786
0.001 0.78 0.7217381808
0.001 0.79 0.730348683
0.001 0.8 0.7389591852
0.001 0.81 0.7475696874
0.001 0.82 0.7561801896
0.001 0.83 0.7647906918
0.001 0.84 0.773401194
0.001 0.85 0.7820116963
0.001 0.86 0.7906221985
0.001 0.87 0.7992327007
0.001 0.88 0.8078432029
0.001 0.89 0.8164537051
0.001 0.9 0.8250642073
0.001 0.91 0.8336747095
0.001 0.92 0.8422852117
0.001 0.93 0.8508957139
0.001 0.94 0.8595062161
0.001 0.95 0.8681167183
0.001 0.96 0.8767272205
0.001 0.97 0.8853377227
0.001 0.98 0.8939482249
0.001 0.99 0.9025587271

0.002 -1 -0.8105249504
0.002 -0.99 -0.8019149411
0.002 -0.98 -0.7933049317
0.002 -0.97 -0.7846949224
0.002 -0.96 -0.7760849131
0.002 -0.95 -0.7674749037
0.002 -0.94 -0.7588648944
0.002 -0.93 -0.750254885
0.002 -0.92 -0.7416448757
0.002 -0.91 -0.7330348663
0.002 -0.9 -0.724424857
0.002 -0.89 -0.7158148476
0.002 -0.88 -0.7072048383
0.002 -0.87 -0.6985948289
0.002 -0.86 -0.6899848196
0.002 -0.85 -0.6813748102
0.002 -0.84 -0.6727648009
0.002 -0.83 -0.6641547915
0.002 -0.82 -0.6555447822
0.002 -0.81 -0.6469347728
0.002 -0.8 -0.6383247635
0.002 -0.79 -0.6297147541
0.002 -0.78 -0.6211047448
0.002 -0.77 -0.6124947354
0.002 -0.76 -0.6038847261
0.002 -0.75 -0.5952747167
0.002 -0.74 -0.5866647074
0.002 -0.73 -0.578054698
0.002 -0.72 -0.5694446887
0.002 -0.71 -0.5608346793
0.002 -0.7 -0.55222467
0.002 -0.69 -0.5436146606
0.002 -0.68 -0.5350046513
0.002 -0.67 -0.5263946419
0.002 -0.66 -0.5177846326
0.002 -0.65 -0.5091746232
0.002 -0.64 -0.5005646139
0.002 -0.63 -0.4919546045
0.002 -0.62 -0.4833445952
0.002 -0.61 -0.4747345858
0.002 -0.6 -0.4661245765
0.002 -0.59 -0.4575145671
0.002 -0.58 -0.4489045578
0.002 -0.57 -0.4402945484
0.002 -0.56 -0.4316845391
0.002 -0.55 -0.4230745297
0.002 -0.54 -0.4144645204
0.002 -0.53 -0.4058545111
0.002 -0.52 -0.3972445017
0.002 -0.51 -0.3886344924
0.002 -0.5 -0.380024483
0.002 -0.49 -0.3714144737
0.002 -0.48 -0.3628044643
0.002 -0.47 -0.354194455
0.002 -0.46 -0.3455844456
0.002 -0.45 -0.3369744363
0.002 -0.44 -0.3283644269
0.002 -0.43 -0.3197544176
0.002 -0.42 -0.3111444082
0.002 -0.41 -0.3025343989
0.002 -0.4 -0.2939243895
0.002 -0.39 -0.2853143802
0.002 -0.38 -0.2767043708
0.002 -0.37 -0.2680943615
0.002 -0.36 -0.2594843521
0.002 -0.35 -0.2508743428
0.002 -0.34 -0.2422643334
0.002 -0.33 -0.2336543241
0.002 -0.32 -0.2250443147
0.002 -0.31 -0.2164343054
0.002 -0.3 -0.207824296
0.002 -0.29 -0.1992142867
0.002 -0.28 -0.1906042773
0.002 -0.27 -0.181994268
0.002 -0.26 -0.1733842586
0.002 -0.25 -0.1647742493
0.002 -0.24 -0.1561642399
0.002 -0.23 -0.1475542306
0.002 -0.22 -0.1389442212
0.002 -0.21 -0.1303342119
0.002 -0.2 -0.1217242025
0.002 -0.19 -0.1131141932
0.002 -0.18 -0.1045041838
0.002 -0.17 -0.09589417449
0.002 -0.16 -0.08728416515
0.002 -0.15 -0.0786741558
0.002 -0.14 -0.07006414645
0.002 -0.13 -0.0614541371
0.002 -0.12 -0.05284412775
0.002 -0.11 -0.0442341184
0.002 -0.1 -0.03562410905
0.002 -0.09 -0.0270140997
0.002 -0.08 -0.01840409035
0.002 -0.07 -0.009794081006
0.002 -0.06 -0.001184071657
0.002 -0.05 0.007425937692
0.002 -0.04 0.01603594704
0.002 -0.03 0.02464595639
0.002 -0.02 0.03325596574
0.002 -0.01 0.04186597509
0.002 7.528699886e-16 0.05047598444
0.002 0.01 0.05908599378
0.002 0.02 0.06769600313
0.002 0.03 0.07630601248
0.002 0.04 0.08491602183
0.002 0.05 0.09352603118
0.002 0.06 0.1021360405
0.002 0.07 0.1107460499
0.002 0.08 0.1193560592
0.002 0.09 0.1279660686
0.002 0.1 0.1365760779
0.002 0.11 0.1451860873
0.002 0.12 0.1537960966
0.002 0.13 0.162406106
0.002 0.14 0.1710161153
0.002 0.15 0.1796261247
0.002 0.16 0.188236134
0.002 0.17 0.1968461434
0.002 0.18 0.2054561527
0.002 0.19 0.2140661621
0.002 0.2 0.2226761714
0.002 0.21 0.2312861808
0.002 0.22 0.2398961901
0.002 0.23 0.2485061995
0.002 0.24 0.2571162088
0.002 0.25 0.2657262182
0.002 0.26 0.2743362275
0.002 0.27 0.2829462369
0.002 0.28 0.2915562462
0.002 0.29 0.3001662556
0.002 0.3 0.3087762649
0.002 0.31 0.3173862742
0.002 0.32 0.3259962836
0.002 0.33 0.3346062929
0.002 0.34 0.3432163023
0.002 0.35 0.3518263116
0.002 0.36 0.360436321
0.002 0.37 0.3690463303
0.002 0.38 0.3776563397
0.002 0.39 0.386266349
0.002 0.4 0.3948763584
0.002 0.41 0.4034863677
0.002 0.42 0.4120963771
0.002 0.43 0.4207063864
0.002 0.44 0.4293163958
0.002 0.45 0.4379264051
0.002 0.46 0.4465364145
0.002 0.47 0.4551464238
0.002 0.48 0.4637564332
0.002 0.49 0.4723664425
0.002 0.5 0.4809764519
0.002 0.51 0.4895864612
0.002 0.52 0.4981964706
0.002 0.53 0.5068064799
0.002 0.54 0.5154164893
0.002 0.55 0.5240264986
0.002 0.56 0.532636508
0.002 0.57 0.5412465173
0.002 0.58 0.5498565267
0.002 0.59 0.558466536
0.002 0.6 0.5670765454
0.002 0.61 0.5756865547
0.002 0.62 0.5842965641
0.002 0.63 0.5929065734
0.002 0.64 0.6015165828
0.002 0.65 0.6101265921
0.002 0.66 0.6187366015
0.002 0.67 0.6273466108
0.002 0.68 0.6359566202
0.002 0.69 0.6445666295
0.002 0.7 0.6531766389
0.002 0.71 0.6617866482
0.002 0.72 0.6703966576
0.002 0.73 0.6790066669
0.002 0.74 0.6876166762
0.002 0.75 0.6962266856
0.002 0.76 0.7048366949
0.002 0.77 0.7134467043
0.002 0.78 0.7220567136
0.002 0.79 0.730666723
0.002 0.8 0.7392767323
0.002 0.81 0.7478867417
0.002 0.82 0.756496751
0.002 0.83 0.7651067604
0.002 0.84 0.7737167697
0.002 0.85 0.7823267791
0.002 0.86 0.7909367884
0.002 0.87 0.7995467978
0.002 0.88 0.8081568071
0.002 0.89 0.8167668165
0.002 0.9 0.8253768258
0.002 0.91 0.8339868352
0.002 0.92 0.8425968445
0.002 0.93 0.8512068539
0.002 0.94 0.8598168632
0.002 0.95 0.8684268726
0.002 0.96 0.8770368819
0.002 0.97 0.8856468913
0.002 0.98 0.8942569006
0.002 0.99 0.90286691

0.003 -1 -0.8098480245
0.003 -0.99 -0.8012388365
0.003 -0.98 -0.7926296485
0.003 -0.97 -0.7840204606
0.003 -0.96 -0.7754112726
0.003 -0.95 -0.7668020846
0.003 -0.94 -0.7581928966
0.003 -0.93 -0.7495837086
0.003 -0.92 -0.7409745206
0.003 -0.91 -0.7323653327
0.003 -0.9 -0.7237561447
0.003 -0.89 -0.7151469567
0.003 -0.88 -0.7065377687
0.003 -0.87 -0.6979285807
0.003 -0.86 -0.6893193928
0.003 -0.85 -0.6807102048
0.003 -0.84 -0.6721010168
0.003 -0.83 -0.6634918288
0.003 -0.82 -0.6548826408
0.003 -0.81 -0.6462734528
0.003 -0.8 -0.6376642649
0.003 -0.79 -0.6290550769
0.003 -0.78 -0.6204458889
0.003 -0.77 -0.6118367009
0.003 -0.76 -0.6032275129
0.003 -0.75 -0.594618325
0.003 -0.74 -0.586009137
0.003 -0.73 -0.577399949
0.003 -0.72 -0.568790761
0.003 -0.71 -0.560181573
0.003 -0.7 -0.551572385
0.003 -0.69 -0.5429631971
0.003 -0.68 -0.5343540091
0.003 -0.67 -0.5257448211
0.003 -0.66 -0.5171356331
0.003 -0.65 -0.5085264451
0.003 -0.64 -0.4999172571
0.003 -0.63 -0.4913080692
0.003 -0.62 -0.4826988812
0.003 -0.61 -0.4740896932
0.003 -0.6 -0.4654805052
0.003 -0.59 -0.4568713172
0.003 -0.58 -0.4482621293
0.003 -0.57 -0.4396529413
0.003 -0.56 -0.4310437533
0.003 -0.55 -0.4224345653
0.003 -0.54 -0.4138253773
0.003 -0.53 -0.4052161893
0.003 -0.52 -0.3966070014
0.003 -0.51 -0.3879978134
0.003 -0.5 -0.3793886254
0.003 -0.49 -0.3707794374
0.003 -0.48 -0.3621702494
0.003 -0.47 -0.3535610615
0.003 -0.46 -0.3449518735
0.003 -0.45 -0.3363426855
0.003 -0.44 -0.3277334975
0.003 -0.43 -0.3191243095
0.003 -0.42 -0.3105151215
0.003 -0.41 -0.3019059336
0.003 -0.4 -0.2932967456
0.003 -0.39 -0.2846875576
0.003 -0.38 -0.2760783696
0.003 -0.37 -0.2674691816
0.003 -0.36 -0.2588599936
0.003 -0.35 -0.2502508057
0.003 -0.34 -0.2416416177
0.003 -0.33 -0.2330324297
0.003 -0.32 -0.2244232417
0.003 -0.31 -0.2158140537
0.003 -0.3 -0.2072048658
0.003 -0.29 -0.1985956778
0.003 -0.28 -0.1899864898
0.003 -0.27 -0.1813773018
0.003 -0.26 -0.1727681138
0.003 -0.25 -0.1641589258
0.003 -0.24 -0.1555497379
0.003 -0.23 -0.1469405499
0.003 -0.22 -0.1383313619
0.003 -0.21 -0.1297221739
0.003 -0.2 -0.1211129859
0.003 -0.19 -0.112503798
0.003 -0.18 -0.10389461
0.003 -0.17 -0.09528542199
0.003 -0.16 -0.08667623401
0.003 -0.15 -0.07806704602
0.003 -0.14 -0.06945785804
0.003 -0.13 -0.06084867006
0.003 -0.12 -0.05223948208
0.003 -0.11 -0.0436302941
0.003 -0.1 -0.03502110611
0.003 -0.09 -0.02641191813
0.003 -0.08 -0.01780273015
0.003 -0.07 -0.009193542168
0.003 -0.06 -0.0005843541858
0.003 -0.05 0.008024833796
0.003 -0.04 0.01663402178
0.003 -0.03 0.02524320976
0.003 -0.02 0.03385239774
0.003 -0.01 0.04246158572
0.003 7.528699886e-16 0.05107077371
0.003 0.01 0.05967996169
0.003 0.02 0.06828914967
0.003 0.03 0.07689833765
0.003 0.04 0.08550752564
0.003 0.05 0.09411671362
0.003 0.06 0.1027259016
0.003 0.07 0.1113350896
0.003 0.08 0.1199442776
0.003 0.09 0.1285534655
0.003 0.1 0.1371626535
0.003 0.11 0.1457718415
0.003 0.12 0.1543810295
0.003 0.13 0.1629902175
0.003 0.14 0.1715994055
0.003 0.15 0.1802085934
0.003 0.16 0.1888177814
0.003 0.17 0.1974269694
0.003 0.18 0.2060361574
0.003 0.19 0.2146453454
0.003 0.2 0.2232545333
0.003 0.21 0.2318637213
0.003 0.22 0.2404729093
0.003 0.23 0.2490820973
0.003 0.24 0.2576912853
0.003 0.25 0.2663004733
0.003 0.26 0.2749096612
0.003 0.27 0.2835188492
0.003 0.28 0.2921280372
0.003 0.29 0.3007372252
0.003 0.3 0.3093464132
0.003 0.31 0.3179556012
0.003 0.32 0.3265647891
0.003 0.33 0.3351739771
0.003 0.34 0.3437831651
0.003 0.35 0.3523923531
0.003 0.36 0.3610015411
0.003 0.37 0.369610729
0.003 0.38 0.378219917
0.003 0.39 0.386829105
0.003 0.4 0.395438293
0.003 0.41 0.404047481
0.003 0.42 0.412656669
0.003 0.43 0.4212658569
0.003 0.44 0.4298750449
0.003 0.45 0.4384842329
0.003 0.46 0.4470934209
0.003 0.47 0.4557026089
0.003 0.48 0.4643117968
0.003 0.49 0.4729209848
0.003 0.5 0.4815301728
0.003 0.51 0.4901393608
0.003 0.52 0.4987485488
0.003 0.53 0.5073577368
0.003 0.54 0.5159669247
0.003 0.55 0.5245761127
0.003 0.56 0.5331853007
0.003 0.57 0.5417944887
0.003 0.58 0.5504036767
0.003 0.59 0.5590128647
0.003 0.6 0.5676220526
0.003 0.61 0.5762312406
0.003 0.62 0.5848404286
0.003 0.63 0.5934496166
0.003 0.64 0.6020588046
0.003 0.65 0.6106679925
0.003 0.66 0.6192771805
0.003 0.67 0.6278863685
0.003 0.68 0.6364955565
0.003 0.69 0.6451047445
0.003 0.7 0.6537139325
0.003 0.71 0.6623231204
0.003 0.72 0.6709323084
0.003 0.73 0.6795414964
0.003 0.74 0.6881506844
0.003 0.75 0.6967598724
0.003 0.76 0.7053690603
0.003 0.77 0.7139782483
0.003 0.78 0.7225874363
0.003 0.79 0.7311966243
0.003 0.8 0.7398058123
0.003 0.81 0.7484150003
0.003 0.82 0.7570241882
0.003 0.83 0.7656333762
0.003 0.84 0.7742425642
0.003 0.85 0.7828517522
0.003 0.86 0.7914609402
0.003 0.87 0.8000701282
0.003 0.88 0.8086793161
0.003 0.89 0.8172885041
0.003 0.9 0.8258976921
0.003 0.91 0.8345068801
0.003 0.92 0.8431160681
0.003 0.93 0.851725256
0.003 0.94 0.860334444
0.003 0.95 0.868943632
0.003 0.96 0.87755282
0.003 0.97 0.886162008
0.003 0.98 0.894771196
0.003 0.99 0.9033803839

0.004 -1 -0.8089006976
0.004 -0.99 -0.8002926594
0.004 -0.98 -0.7916846212
0.004 -0.97 -0.783076583
0.004 -0.96 -0.7744685448
0.004 -0.95 -0.7658605066
0.004 -0.94 -0.7572524684
0.004 -0.93 -0.7486444303
0.004 -0.92 -0.7400363921
0.004 -0.91 -0.7314283539
0.004 -0.9 -0.7228203157
0.004 -0.89 -0.7142122775
0.004 -0.88 -0.7056042393
0.004 -0.87 -0.6969962011
0.004 -0.86 -0.6883881629
0.004 -0.85 -0.6797801247
0.004 -0.84 -0.6711720865
0.004 -0.83 -0.6625640483
0.004 -0.82 -0.6539560101
0.004 -0.81 -0.6453479719
0.004 -0.8 -0.6367399337
0.004 -0.79 -0.6281318955
0.004 -0.78 -0.6195238573
0.004 -0.77 -0.6109158192
0.004 -0.76 -0.602307781
0.004 -0.75 -0.5936997428
0.004 -0.74 -0.5850917046
0.004 -0.73 -0.5764836664
0.004 -0.72 -0.5678756282
0.004 -0.71 -0.55926759
0.004 -0.7 -0.5506595518
0.004 -0.69 -0.5420515136
0.004 -0.68 -0.5334434754
0.004 -0.67 -0.5248354372
0.004 -0.66 -0.516227399
0.004 -0.65 -0.5076193608
0.004 -0.64 -0.4990113226
0.004 -0.63 -0.4904032844
0.004 -0.62 -0.4817952462
0.004 -0.61 -0.4731872081
0.004 -0.6 -0.4645791699
0.004 -0.59 -0.4559711317
0.004 -0.58 -0.4473630935
0.004 -0.57 -0.4387550553
0.004 -0.56 -0.4301470171
0.004 -0.55 -0.4215389789
0.004 -0.54 -0.4129309407
0.004 -0.53 -0.4043229025
0.004 -0.52 -0.3957148643
0.004 -0.51 -0.3871068261
0.004 -0.5 -0.3784987879
0.004 -0.49 -0.3698907497
0.004 -0.48 -0.3612827115
0.004 -0.47 -0.3526746733
0.004 -0.46 -0.3440666351
0.004 -0.45 -0.335458597
0.004 -0.44 -0.3268505588
0.004 -0.43 -0.3182425206
0.004 -0.42 -0.3096344824
0.004 -0.41 -0.3010264442
0.004 -0.4 -0.292418406
0.004 -0.39 -0.2838103678
0.004 -0.38 -0.2752023296
0.004 -0.37 -0.2665942914
0.004 -0.36 -0.2579862532
0.004 -0.35 -0.249378215
0.004 -0.34 -0.2407701768
0.004 -0.33 -0.2321621386
0.004 -0.32 -0.2235541004
0.004 -0.31 -0.2149460622
0.004 -0.3 -0.206338024
0.004 -0.29 -0.1977299859
0.004 -0.28 -0.1891219477
0.004 -0.27 -0.1805139095
0.004 -0.26 -0.1719058713
0.004 -0.25 -0.1632978331
0.004 -0.24 -0.1546897949
0.004 -0.23 -0.1460817567
0.004 -0.22 -0.1374737185
0.004 -0.21 -0.1288656803
0.004 -0.2 -0.1202576421
0.004 -0.19 -0.1116496039
0.004 -0.18 -0.1030415657
0.004 -0.17 -0.09443352753
0.004 -0.16 -0.08582548933
0.004 -0.15 -0.07721745114
0.004 -0.14 -0.06860941294
0.004 -0.13 -0.06000137475
0.004 -0.12 -0.05139333656
0.004 -0.11 -0.04278529836
0.004 -0.1 -0.03417726017
0.004 -0.09 -0.02556922198
0.004 -0.08 -0.01696118378
0.004 -0.07 -0.008353145588
0.004 -0.06 0.0002548926056
0.004 -0.05 0.008862930799
0.004 -0.04 0.01747096899
0.004 -0.03 0.02607900719
0.004 -0.02 0.03468704538
0.004 -0.01 0.04329508357
0.004 7.528699886e-16 0.05190312177
0.004 0.01 0.06051115996
0.004 0.02 0.06911919816
0.004 0.03 0.07772723635
0.004 0.04 0.08633527454
0.004 0.05 0.09494331274
0.004 0.06 0.1035513509
0.004 0.07 0.1121593891
0.004 0.08 0.1207674273
0.004 0.09 0.1293754655
0.004 0.1 0.1379835037
0.004 0.11 0.1465915419
0.004 0.12 0.1551995801
0.004 0.13 0.1638076183
0.004 0.14 0.1724156565
0.004 0.15 0.1810236947
0.004 0.16 0.1896317329
0.004 0.17 0.1982397711
0.004 0.18 0.2068478093
0.004 0.19 0.2154558474
0.004 0.2 0.2240638856
0.004 0.21 0.2326719238
0.004 0.22 0.241279962
0.004 0.23 0.2498880002
0.004 0.24 0.2584960384
0.004 0.25 0.2671040766
0.004 0.26 0.2757121148
0.004 0.27 0.284320153
0.004 0.28 0.2929281912
0.004 0.29 0.3015362294
0.004 0.3 0.3101442676
0.004 0.31 0.3187523058
0.004 0.32 0.327360344
0.004 0.33 0.3359683822
0.004 0.34 0.3445764204
0.004 0.35 0.3531844585
0.004 0.36 0.3617924967
0.004 0.37 0.3704005349
0.004 0.38 0.3790085731
0.004 0.39 0.3876166113
0.004 0.4 0.3962246495
0.004 0.41 0.4048326877
0.004 0.42 0.4134407259
0.004 0.43 0.4220487641
0.004 0.44 0.4306568023
0.004 0.45 0.4392648405
0.004 0.46 0.4478728787
0.004 0.47 0.4564809169
0.004 0.48 0.4650889551
0.004 0.49 0.4736969933
0.004 0.5 0.4823050315
0.004 0.51 0.4909130696
0.004 0.52 0.4995211078
0.004 0.53 0.508129146
0.004 0.54 0.5167371842
0.004 0.55 0.5253452224
0.004 0.56 0.5339532606
0.004 0.57 0.5425612988
0.004 0.58 0.551169337
0.004 0.59 0.5597773752
0.004 0.6 0.5683854134
0.004 0.61 0.5769934516
0.004 0.62 0.5856014898
0.004 0.63 0.594209528
0.004 0.64 0.6028175662
0.004 0.65 0.6114256044
0.004 0.66 0.6200336426
0.004 0.67 0.6286416807
0.004 0.68 0.6372497189
0.004 0.69 0.6458577571
0.004 0.7 0.6544657953
0.004 0.71 0.6630738335
0.004 0.72 0.6716818717
0.004 0.73 0.6802899099
0.004 0.74 0.6888979481
0.004 0.75 0.6975059863
0.004 0.76 0.7061140245
0.004 0.77 0.7147220627
0.004 0.78 0.7233301009
0.004 0.79 0.7319381391
0.004 0.8 0.7405461773
0.004 0.81 0.7491542155
0.004 0.82 0.7577622537
0.004 0.83 0.7663702918
0.004 0.84 0.77497833
0.004 0.85 0.7835863682
0.004 0.86 0.7921944064
0.004 0.87 0.8008024446
0.004 0.88 0.8094104828
0.004 0.89 0.818018521
0.004 0.9 0.8266265592
0.004 0.91 0.8352345974
0.004 0.92 0.8438426356
0.004 0.93 0.8524506738
0.004 0.94 0.861058712
0.004 0.95 0.8696667502
0.004 0.96 0.8782747884
0.004 0.97 0.8868828266
0.004 0.98 0.8954908648
0.004 0.99 0.9040989029

0.005 -1 -0.8076833389
0.005 -0.99 -0.7990767788
0.005 -0.98 -0.7904702187
0.005 -0.97 -0.7818636586
0.005 -0.96 -0.7732570985
0.005 -0.95 -0.7646505383
0.005 -0.94 -0.7560439782
0.005 -0.93 -0.7474374181
0.005 -0.92 -0.738830858
0.005 -0.91 -0.7302242979
0.005 -0.9 -0.7216177378
0.005 -0.89 -0.7130111777
0.005 -0.88 -0.7044046176
0.005 -0.87 -0.6957980575
0.005 -0.86 -0.6871914974
0.005 -0.85 -0.6785849373
0.005 -0.84 -0.6699783772
0.005 -0.83 -0.661371817
0.005 -0.82 -0.6527652569
0.005 -0.81 -0.6441586968
0.005 -0.8 -0.6355521367
0.005 -0.79 -0.6269455766
0.005 -0.78 -0.6183390165
0.005 -0.77 -0.6097324564
0.005 -0.76 -0.6011258963
0.005 -0.75 -0.5925193362
0.005 -0.74 -0.5839127761
0.005 -0.73 -0.575306216
0.005 -0.72 -0.5666996558
0.005 -0.71 -0.5580930957
0.005 -0.7 -0.5494865356
0.005 -0.69 -0.5408799755
0.005 -0.68 -0.5322734154
0.005 -0.67 -0.5236668553
0.005 -0.66 -0.5150602952
0.005 -0.65 -0.5064537351
0.005 -0.64 -0.497847175
0.005 -0.63 -0.4892406149
0.005 -0.62 -0.4806340548
0.005 -0.61 -0.4720274947
0.005 -0.6 -0.4634209345
0.005 -0.59 -0.4548143744
0.005 -0.58 -0.4462078143
0.005 -0.57 -0.4376012542
0.005 -0.56 -0.4289946941
0.005 -0.55 -0.420388134
0.005 -0.54 -0.4117815739
0.005 -0.53 -0.4031750138
0.005 -0.52 -0.3945684537
0.005 -0.51 -0.3859618936
0.005 -0.5 -0.3773553335
0.005 -0.49 -0.3687487733
0.005 -0.48 -0.3601422132
0.005 -0.47 -0.3515356531
0.005 -0.46 -0.342929093
0.005 -0.45 -0.3343225329
0.005 -0.44 -0.3257159728
0.005 -0.43 -0.3171094127
0.005 -0.42 -0.3085028526
0.005 -0.41 -0.2998962925
0.005 -0.4 -0.2912897324
0.005 -0.39 -0.2826831723
0.005 -0.38 -0.2740766121
0.005 -0.37 -0.265470052
0.005 -0.36 -0.2568634919
0.005 -0.35 -0.2482569318
0.005 -0.34 -0.2396503717
0.005 -0.33 -0.2310438116
0.005 -0.32 -0.2224372515
0.005 -0.31 -0.2138306914
0.005 -0.3 -0.2052241313
0.005 -0.29 -0.1966175712
0.005 -0.28 -0.1880110111
0.005 -0.27 -0.179404451
0.005 -0.26 -0.1707978908
