0.003 0.667935 0.0304435 0.731726 -13.3973 0.683444 0.0305021 0.742042 -16.9932 0.916263 0.0313274 0.773168 -17.9609 0.00577498 0.00577498 0.594177 0.0301705 0.769625 4.37553 0.681134 0.7603 0 0 
0.0031 0.662635 0.0303703 0.733033 -12.7489 0.677378 0.0304278 0.743694 -16.0673 0.900464 0.03125 0.774904 -16.7967 0.00586278 0.00586278 0.590304 0.0300935 0.769187 4.38452 0.67408 0.750914 1.66401 0 
0.0032 0.657488 0.0302969 0.734277 -12.1403 0.671503 0.0303534 0.745256 -15.2055 0.885629 0.0311724 0.776529 -15.7249 0.00594829 0.00594829 0.586539 0.0300166 0.768748 4.39445 0.667312 0.741956 1.50212 0 
0.0033 0.652485 0.0302234 0.735461 -11.5677 0.665809 0.0302788 0.746736 -14.4017 0.871653 0.0310947 0.77805 -14.7356 0.00603159 0.00603159 0.582875 0.0299398 0.768308 4.40502 0.66081 0.733391 1.40387 0 
0.0034 0.647617 0.0301498 0.736591 -11.028 0.660285 0.030204 0.748138 -13.6503 0.858448 0.0310168 0.779477 -13.82 0.00611278 0.00611278 0.579306 0.029863 0.767867 4.41635 0.654555 0.725187 1.33226 0 
0.0035 0.642877 0.0300761 0.737667 -10.5185 0.65492 0.0301292 0.749467 -12.9464 0.845935 0.0309388 0.780816 -12.9705 0.00619194 0.00619194 0.575827 0.0297862 0.767424 4.42829 0.648528 0.717317 1.27559 0 
0.0036 0.638258 0.0300023 0.738695 -10.0366 0.649705 0.0300542 0.750728 -12.2857 0.834051 0.0308606 0.782072 -12.1807 0.00626914 0.00626914 0.572434 0.0297095 0.766981 4.4409 0.642715 0.709756 1.22855 0 
0.0037 0.633755 0.0299284 0.739675 -9.58007 0.644633 0.029979 0.751925 -11.6645 0.822739 0.0307823 0.783253 -11.4447 0.00634446 0.00634446 0.569121 0.0296328 0.766536 4.45403 0.637101 0.702482 1.18829 0 
0.0038 0.62936 0.0298543 0.740611 -9.14698 0.639695 0.0299038 0.753061 -11.0794 0.811948 0.030704 0.784362 -10.7575 0.00641796 0.00641796 0.565884 0.0295562 0.76609 4.4678 0.631675 0.695475 1.15307 0 
0.0039 0.625069 0.0297802 0.741505 -8.73549 0.634885 0.0298284 0.754141 -10.5274 0.801636 0.0306255 0.785405 -10.1144 0.00648971 0.00648971 0.562721 0.0294796 0.765643 4.48199 0.626423 0.688717 1.12175 0 
0.004 0.620877 0.029706 0.742359 -8.34398 0.630196 0.0297529 0.755167 -10.0057 0.791764 0.0305469 0.786385 -9.51167 0.00655976 0.00655976 0.559627 0.029403 0.765194 4.4968 0.621337 0.682192 1.09356 0 
0.0041 0.61678 0.0296318 0.743174 -7.97099 0.625622 0.0296774 0.756143 -9.51197 0.782298 0.0304682 0.787308 -8.94562 0.00662818 0.00662818 0.556599 0.0293265 0.764743 4.51197 0.616406 0.675885 1.06792 1.68881 
0.0042 0.612772 0.0295574 0.743953 -7.61518 0.621158 0.0296017 0.75707 -9.04401 0.773208 0.0303894 0.788175 -8.41315 0.00669501 0.00669501 0.553634 0.0292501 0.764291 4.52772 0.61162 0.669783 1.0444 1.52196 
0.0043 0.608849 0.029483 0.744697 -7.27534 0.616798 0.029526 0.757952 -8.59985 0.764467 0.0303106 0.788991 -7.91145 0.0067603 0.0067603 0.55073 0.0291737 0.763838 4.54378 0.606973 0.663873 1.0227 1.42221 
0.0044 0.605009 0.0294085 0.745408 -6.95038 0.612537 0.0294501 0.75879 -8.17774 0.756051 0.0302316 0.789758 -7.43799 0.0068241 0.0068241 0.547883 0.0290973 0.763383 4.5604 0.602457 0.658145 1.00254 1.34981 
0.0045 0.601248 0.0293339 0.746088 -6.6393 0.608372 0.0293742 0.759588 -7.77604 0.747936 0.0301526 0.790479 -6.99051 0.00688647 0.00688647 0.545092 0.029021 0.762926 4.57729 0.598064 0.652587 0.983732 1.29258 
0.0046 0.597562 0.0292593 0.746736 -6.34117 0.604297 0.0292982 0.760346 -7.39331 0.740105 0.0300735 0.791156 -6.56697 0.00694743 0.00694743 0.542354 0.0289447 0.762467 4.5947 0.593789 0.647191 0.966105 1.24507 
0.0047 0.593948 0.0291845 0.747356 -6.05516 0.600309 0.0292221 0.761067 -7.02822 0.732539 0.0299944 0.791793 -6.16552 0.00700703 0.00700703 0.539666 0.0288685 0.762007 4.61238 0.589625 0.641949 0.949524 1.20438 
0.0048 0.590403 0.0291098 0.747948 -5.78049 0.596405 0.029146 0.761752 -6.67955 0.725221 0.0299152 0.79239 -5.78451 0.0070653 0.0070653 0.537027 0.0287923 0.761545 4.63052 0.585567 0.63685 0.933873 1.16875 
0.0049 0.586925 0.029035 0.748512 -5.51646 0.59258 0.0290698 0.762403 -6.3462 0.718136 0.0298359 0.79295 -5.42243 0.0071223 0.0071223 0.534436 0.0287162 0.761081 4.64893 0.58161 0.631889 0.919056 1.13703 
0.005 0.583511 0.0289601 0.749051 -5.26242 0.588831 0.0289935 0.763021 -6.02714 0.711272 0.0297566 0.793475 -5.07789 0.00717804 0.00717804 0.531889 0.0286401 0.760615 4.66776 0.577748 0.627058 0.904993 1.10843 
0.0051 0.580159 0.0288851 0.749565 -5.01775 0.585157 0.0289172 0.763609 -5.72146 0.704614 0.0296772 0.793966 -4.74966 0.00723256 0.00723256 0.529385 0.0285641 0.760147 4.68686 0.573979 0.622352 0.891612 1.08238 
0.0052 0.576866 0.0288102 0.750055 -4.78191 0.581553 0.0288408 0.764166 -5.42829 0.698153 0.0295978 0.794425 -4.4366 0.0072859 0.0072859 0.526924 0.0284881 0.759677 4.70634 0.570297 0.617763 0.878853 1.05847 
0.0053 0.57363 0.0287351 0.750522 -4.55439 0.578016 0.0287644 0.764694 -5.14686 0.691877 0.0295183 0.794853 -4.13766 0.00733809 0.00733809 0.524503 0.0284121 0.759206 4.7261 0.566698 0.613287 0.866662 1.03636 
0.0054 0.570449 0.0286601 0.750966 -4.3347 0.574546 0.0286879 0.765195 -4.87643 0.685777 0.0294388 0.795253 -3.85189 0.00738914 0.00738914 0.522121 0.0283363 0.758732 4.74619 0.563179 0.608918 0.854992 1.0158 
0.0055 0.567322 0.0285849 0.751389 -4.1224 0.571138 0.0286113 0.76567 -4.61634 0.679843 0.0293593 0.795624 -3.57842 0.0074391 0.0074391 0.519776 0.0282604 0.758257 4.76658 0.559737 0.604651 0.843804 0.996594 
0.0056 0.564246 0.0285098 0.75179 -3.91709 0.567791 0.0285347 0.766119 -4.36597 0.674067 0.0292797 0.795968 -3.31644 0.00748799 0.00748799 0.517468 0.0281846 0.757779 4.78726 0.556368 0.600483 0.83306 0.978569 
0.0057 0.56122 0.0284346 0.752172 -3.71838 0.564502 0.0284581 0.766543 -4.12476 0.668442 0.0292001 0.796287 -3.06523 0.00753584 0.00753584 0.515195 0.0281088 0.757299 4.80825 0.55307 0.596408 0.822728 0.961591 
0.0058 0.558242 0.0283594 0.752534 -3.52591 0.56127 0.0283814 0.766944 -3.89216 0.66296 0.0291205 0.796582 -2.8241 0.00758266 0.00758266 0.512956 0.0280331 0.756817 4.8295 0.549839 0.592423 0.812779 0.945547 
0.0059 0.55531 0.0282841 0.752877 -3.33935 0.558092 0.0283047 0.767322 -3.66769 0.657615 0.0290408 0.796852 -2.59242 0.00762849 0.00762849 0.510749 0.0279575 0.756333 4.85106 0.546673 0.588524 0.803188 0.93034 
0.006 0.552423 0.0282088 0.753202 -3.1584 0.554968 0.028228 0.767678 -3.45088 0.652399 0.0289611 0.7971 -2.36962 0.00767334 0.00767334 0.508574 0.0278819 0.755847 4.87286 0.543569 0.584707 0.793929 0.91589 
0.0061 0.54958 0.0281334 0.753509 -2.98275 0.551894 0.0281512 0.768012 -3.24133 0.647308 0.0288814 0.797326 -2.15516 0.00771725 0.00771725 0.506431 0.0278063 0.755359 4.89497 0.540525 0.580969 0.784983 0.902126 
0.0062 0.546779 0.0280581 0.753799 -2.81215 0.548869 0.0280744 0.768326 -3.03862 0.642335 0.0288016 0.797531 -1.94854 0.00776022 0.00776022 0.504317 0.0277308 0.754868 4.91731 0.537539 0.577308 0.77633 0.888987 
0.0063 0.544019 0.0279827 0.754072 -2.64634 0.545893 0.0279975 0.76862 -2.84239 0.637477 0.0287219 0.797716 -1.74931 0.00780227 0.00780227 0.502232 0.0276553 0.754375 4.93995 0.534609 0.57372 0.767952 0.876421 
0.0064 0.541299 0.0279073 0.754328 -2.48507 0.542962 0.0279206 0.768894 -2.6523 0.632727 0.0286421 0.797881 -1.55703 0.00784344 0.00784344 0.500175 0.0275799 0.75388 4.96281 0.531731 0.570202 0.759833 0.864381 
0.0065 0.538617 0.0278318 0.754569 -2.32813 0.540076 0.0278437 0.76915 -2.46802 0.628082 0.0285623 0.798028 -1.37132 0.00788374 0.00788374 0.498145 0.0275046 0.753383 4.98597 0.528906 0.566752 0.751959 0.852827 
0.0066 0.535973 0.0277563 0.754794 -2.1753 0.537234 0.0277668 0.769388 -2.28925 0.623536 0.0284825 0.798156 -1.19179 0.00792318 0.00792318 0.496142 0.0274293 0.752883 5.00935 0.526131 0.563366 0.744317 0.841722 
0.0067 0.533365 0.0276809 0.755004 -2.02639 0.534434 0.0276899 0.769608 -2.11571 0.619087 0.0284026 0.798266 -1.01812 0.00796179 0.00796179 0.494166 0.027354 0.752381 5.033 0.523403 0.560044 0.736893 0.831034 
0.0068 0.530793 0.0276053 0.755199 -1.88121 0.531675 0.0276129 0.769811 -1.94713 0.61473 0.0283228 0.79836 -0.849968 0.00799957 0.00799957 0.492213 0.0272788 0.751876 5.05688 0.520722 0.556783 0.729676 0.820734 
0.0069 0.528254 0.0275298 0.75538 -1.73958 0.528955 0.0275359 0.769998 -1.78327 0.610462 0.028243 0.798436 -0.687043 0.00803655 0.00803655 0.490286 0.0272036 0.751369 5.08102 0.518086 0.553579 0.722656 0.810796 
0.007 0.52575 0.0274543 0.755547 -1.60135 0.526274 0.0274589 0.770168 -1.62388 0.606279 0.0281631 0.798497 -0.529063 0.00807275 0.00807275 0.488382 0.0271285 0.75086 5.1054 0.515494 0.550432 0.715823 0.801196 
0.0071 0.523277 0.0273787 0.755701 -1.46634 0.52363 0.0273819 0.770323 -1.46876 0.602178 0.0280833 0.798542 -0.375766 0.00810818 0.00810818 0.486501 0.0270534 0.750348 5.13003 0.512943 0.54734 0.709168 0.791914 
0.0072 0.520836 0.0273031 0.755841 -1.33442 0.521023 0.0273048 0.770462 -1.3177 0.598156 0.0280034 0.798572 -0.226907 0.00814284 0.00814284 0.484642 0.0269784 0.749834 5.15489 0.510433 0.544301 0.702682 0.78293 
0.0073 0.518427 0.0272275 0.755967 -1.20545 0.518451 0.0272278 0.770586 -1.17049 0.594211 0.0279236 0.798588 -0.082254 0.00817677 0.00817677 0.482806 0.0269035 0.749317 5.17999 0.507963 0.541312 0.696358 0.774226 
0.0074 0.516047 0.0271519 0.756082 -1.07929 0.515914 0.0271507 0.770696 -1.02696 0.59034 0.0278437 0.798589 0.0584085 0.00820997 0.00820997 0.480991 0.0268286 0.748798 5.20533 0.50553 0.538374 0.690188 0.765786 
0.0075 0.513696 0.0270763 0.756183 -0.955821 0.51341 0.0270736 0.770792 -0.886933 0.586539 0.0277638 0.798576 0.195284 0.00824245 0.00824245 0.479196 0.0267537 0.748276 5.2309 0.503135 0.535482 0.684166 0.757597 
0.0076 0.511374 0.0270007 0.756273 -0.83492 0.510938 0.0269965 0.770874 -0.750246 0.582807 0.027684 0.79855 0.328563 0.00827423 0.00827423 0.477423 0.0266789 0.747752 5.25671 0.500775 0.532637 0.678284 0.749643 
0.0077 0.50908 0.0269251 0.75635 -0.716476 0.508499 0.0269195 0.770942 -0.616745 0.579141 0.0276041 0.79851 0.458425 0.00830533 0.00830533 0.475668 0.0266042 0.747225 5.28275 0.498451 0.529837 0.672538 0.741913 
0.0078 0.506812 0.0268494 0.756416 -0.600383 0.50609 0.0268424 0.770997 -0.486284 0.57554 0.0275243 0.798458 0.58504 0.00833574 0.00833574 0.473934 0.0265295 0.746695 5.30902 0.49616 0.52708 0.66692 0.734396 
0.0079 0.504571 0.0267738 0.75647 -0.486538 0.503712 0.0267653 0.771039 -0.358724 0.572 0.0274444 0.798393 0.708567 0.0083655 0.0083655 0.472218 0.0264548 0.746163 5.3355 0.493902 0.524366 0.661427 0.72708 
0.008 0.502356 0.0266981 0.756514 -0.374847 0.501363 0.0266882 0.771069 -0.233934 0.568521 0.0273646 0.798316 0.829156 0.0083946 0.0083946 0.47052 0.0263802 0.745628 5.36228 0.491676 0.521692 0.656053 0.719956 
0.0081 0.500167 0.0266225 0.756545 -0.265216 0.499042 0.026611 0.771086 -0.11179 0.565099 0.0272848 0.798228 0.94695 0.00842306 0.00842306 0.468841 0.0263057 0.745091 5.38922 0.489481 0.519058 0.650793 0.713014 
0.0082 0.498002 0.0265468 0.756567 -0.157559 0.49675 0.0265339 0.771091 0.00782508 0.561734 0.027205 0.798127 1.06208 0.00845089 0.00845089 0.467179 0.0262312 0.74455 5.41639 0.487316 0.516463 0.645642 0.706247 
0.0083 0.49586 0.0264712 0.756577 -0.0517923 0.494485 0.0264568 0.771084 0.125024 0.558423 0.0271252 0.798015 1.17468 0.0084781 0.0084781 0.465534 0.0261568 0.744007 5.44384 0.48518 0.513905 0.640599 0.699646 
0.0084 0.493743 0.0263955 0.756577 0.0521629 0.492246 0.0263797 0.771066 0.239912 0.555165 0.0270454 0.797892 1.28487 0.0085047 0.0085047 0.463907 0.0260824 0.743462 5.47147 0.483073 0.511384 0.635656 0.693205 
0.0085 0.491648 0.0263199 0.756567 0.154382 0.490034 0.0263026 0.771037 0.35259 0.551959 0.0269656 0.797758 1.39275 0.00853071 0.00853071 0.462296 0.0260081 0.742913 5.49937 0.480993 0.508898 0.630812 0.686914 
0.0086 0.489576 0.0262442 0.756546 0.254938 0.487847 0.0262255 0.770996 0.463155 0.548802 0.0268858 0.797614 1.49844 0.00855612 0.00855612 0.4607 0.0259338 0.742362 5.52744 0.47894 0.506446 0.626062 0.68077 
0.0087 0.487526 0.0261686 0.756516 0.353899 0.485684 0.0261484 0.770944 0.571697 0.545693 0.0268061 0.797459 1.60204 0.00858096 0.00858096 0.459121 0.0258596 0.741807 5.5558 0.476914 0.504028 0.621404 0.674765 
0.0088 0.485497 0.0260929 0.756475 0.451331 0.483546 0.0260713 0.770881 0.678303 0.542632 0.0267263 0.797293 1.70365 0.00860522 0.00860522 0.457557 0.0257855 0.74125 5.58432 0.474913 0.501642 0.616833 0.668893 
0.0089 0.48349 0.0260173 0.756425 0.547297 0.481432 0.0259942 0.770808 0.783058 0.539616 0.0266466 0.797118 1.80335 0.00862893 0.00862893 0.456008 0.0257114 0.740691 5.61313 0.472938 0.499289 0.612348 0.663151 
0.009 0.481503 0.0259416 0.756366 0.641857 0.479341 0.0259172 0.770725 0.886038 0.536644 0.0265669 0.796933 1.90124 0.00865209 0.00865209 0.454473 0.0256373 0.740128 5.64211 0.470986 0.496966 0.607945 0.657531 
0.0091 0.479536 0.025866 0.756297 0.735069 0.477272 0.0258401 0.770631 0.98732 0.533715 0.0264872 0.796738 1.9974 0.0086747 0.0086747 0.452954 0.0255634 0.739562 5.67137 0.469059 0.494673 0.603621 0.65203 
0.0092 0.477589 0.0257904 0.756219 0.826987 0.475226 0.025763 0.770527 1.08698 0.530828 0.0264075 0.796533 2.09191 0.00869678 0.00869678 0.451448 0.0254894 0.738994 5.70081 0.467154 0.492409 0.599375 0.646643 
0.0093 0.475661 0.0257147 0.756132 0.917665 0.473202 0.025686 0.770414 1.18507 0.527983 0.0263279 0.796319 2.18484 0.00871834 0.00871834 0.449957 0.0254156 0.738422 5.73052 0.465272 0.490174 0.595202 0.641366 
0.0094 0.473752 0.0256391 0.756035 1.00715 0.471198 0.025609 0.77029 1.28168 0.525176 0.0262483 0.796096 2.27626 0.00873937 0.00873937 0.448479 0.0253417 0.737847 5.76041 0.463412 0.487968 0.591102 0.636195 
0.0095 0.471862 0.0255635 0.75593 1.0955 0.469216 0.0255319 0.770157 1.37686 0.522409 0.0261687 0.795864 2.36625 0.0087599 0.0087599 0.447014 0.025268 0.73727 5.79057 0.461573 0.485788 0.587072 0.631126 
0.0096 0.469989 0.0254879 0.755816 1.18275 0.467254 0.0254549 0.770015 1.47067 0.519679 0.0260891 0.795623 2.45486 0.00877993 0.00877993 0.445563 0.0251943 0.736689 5.82092 0.459756 0.483634 0.583109 0.626156 
0.0097 0.468135 0.0254124 0.755694 1.26896 0.465311 0.0253779 0.769863 1.56317 0.516985 0.0260096 0.795373 2.54217 0.00879946 0.00879946 0.444125 0.0251206 0.736106 5.85152 0.457958 0.481507 0.579212 0.621281 
0.0098 0.466298 0.0253368 0.755563 1.35415 0.463389 0.0253009 0.769702 1.65441 0.514328 0.02593 0.795115 2.62823 0.0088185 0.0088185 0.442699 0.0250471 0.735519 5.88235 0.456181 0.479405 0.575379 0.616498 
0.0099 0.464479 0.0252613 0.755423 1.43838 0.461485 0.025224 0.769532 1.74444 0.511705 0.0258505 0.794848 2.71309 0.00883707 0.00883707 0.441285 0.0249735 0.734929 5.91339 0.454424 0.477327 0.571607 0.611803 
0.01 0.462676 0.0251857 0.755275 1.52169 0.4596 0.025147 0.769354 1.83333 0.509116 0.0257711 0.794572 2.79682 0.00885516 0.00885516 0.439884 0.0249001 0.734336 5.94468 0.452685 0.475274 0.567896 0.607195 
0.0101 0.46089 0.0251102 0.755119 1.60411 0.457734 0.0250701 0.769166 1.92111 0.50656 0.0256916 0.794288 2.87945 0.00887279 0.00887279 0.438495 0.0248267 0.73374 5.97617 0.450965 0.473244 0.564243 0.60267 
0.0102 0.45912 0.0250347 0.754954 1.68568 0.455886 0.0249932 0.768969 2.00783 0.504037 0.0256122 0.793996 2.96106 0.00888996 0.00888996 0.437117 0.0247533 0.733141 6.00793 0.449264 0.471237 0.560647 0.598225 
0.0103 0.457365 0.0249592 0.754782 1.76643 0.454055 0.0249163 0.768764 2.09354 0.501546 0.0255328 0.793696 3.04167 0.00890668 0.00890668 0.435751 0.02468 0.732539 6.03987 0.44758 0.469253 0.557106 0.593858 
0.0104 0.455627 0.0248837 0.754601 1.8464 0.452242 0.0248395 0.768551 2.17828 0.499084 0.0254535 0.793388 3.12133 0.00892295 0.00892295 0.434397 0.0246068 0.731933 6.07209 0.445913 0.467291 0.553618 0.589567 
0.0105 0.453903 0.0248083 0.754412 1.92562 0.450445 0.0247626 0.768329 2.26209 0.496654 0.0253741 0.793072 3.2001 0.00893879 0.00893879 0.433053 0.0245337 0.731324 6.1045 0.444264 0.46535 0.550183 0.585349 
0.0106 0.452195 0.0247329 0.754216 2.00413 0.448666 0.0246858 0.768098 2.34501 0.494252 0.0252949 0.792748 3.27801 0.00895419 0.00895419 0.43172 0.0244606 0.730712 6.13718 0.442632 0.46343 0.546798 0.581203 
0.0107 0.450502 0.0246574 0.754011 2.08195 0.446903 0.024609 0.76786 2.42708 0.49188 0.0252156 0.792416 3.35509 0.00896916 0.00896916 0.430398 0.0243875 0.730097 6.17005 0.441016 0.461531 0.543463 0.577125 
0.0108 0.448823 0.0245821 0.753799 2.15912 0.445155 0.0245322 0.767613 2.50834 0.489535 0.0251364 0.792077 3.4314 0.00898372 0.00898372 0.429087 0.0243145 0.729478 6.20319 0.439416 0.459652 0.540176 0.573114 
0.0109 0.447158 0.0245067 0.75358 2.23566 0.443424 0.0244555 0.767358 2.58882 0.487218 0.0250572 0.79173 3.50697 0.00899786 0.00899786 0.427786 0.0242416 0.728856 6.23653 0.437831 0.457792 0.536936 0.569169 
0.011 0.445508 0.0244313 0.753352 2.3116 0.441708 0.0243787 0.767095 2.66856 0.484928 0.024978 0.791375 3.58183 0.00901159 0.00901159 0.426495 0.0241688 0.728231 6.27014 0.436262 0.455953 0.533741 0.565287 
0.0111 0.443871 0.024356 0.753117 2.38697 0.440008 0.0243021 0.766824 2.74758 0.482664 0.0248989 0.791014 3.65602 0.00902491 0.00902491 0.425214 0.024096 0.727602 6.30395 0.434708 0.454131 0.530592 0.561466 
0.0112 0.442248 0.0242807 0.752875 2.46179 0.438322 0.0242254 0.766546 2.82593 0.480426 0.0248198 0.790644 3.72956 0.00903784 0.00903784 0.423943 0.0240232 0.72697 6.33802 0.433169 0.452329 0.527485 0.557706 
0.0113 0.440638 0.0242054 0.752625 2.53609 0.436651 0.0241487 0.766259 2.90363 0.478213 0.0247408 0.790268 3.8025 0.00905038 0.00905038 0.422682 0.0239506 0.726335 6.37231 0.431644 0.450544 0.524421 0.554003 
0.0114 0.439041 0.0241302 0.752368 2.60989 0.434995 0.0240721 0.765965 2.9807 0.476024 0.0246618 0.789884 3.87486 0.00906253 0.00906253 0.421431 0.023878 0.725696 6.40685 0.430134 0.448778 0.521399 0.550357 
0.0115 0.437458 0.024055 0.752103 2.68322 0.433353 0.0239956 0.765663 3.05719 0.47386 0.0245828 0.789493 3.94668 0.0090743 0.0090743 0.420189 0.0238054 0.725053 6.44162 0.428637 0.447028 0.518417 0.546767 
